상호명,상권업종중분류명,상권업종소분류명,표준산업분류명,행정동명,위도,경도
성술,일식,일식 회/초밥,일식 음식점업,동선동,37.5903615071321,127.018893565143
도쿄술집,주점,요리 주점,일식 음식점업,동선동,37.5943121505854,127.019385242874
신가네푸드,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5841931413663,127.049080545076
대영식당,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5852390794844,127.050290067875
영광식당,한식,백반/한정식,한식 일반 음식점업,용신동,37.577371521489,127.027973869269
본말감자탕,한식,국/탕/찌개류,한식 일반 음식점업,청량리동,37.5813324939803,127.046309103089
동동냉면돈까스,한식,백반/한정식,한식 일반 음식점업,안암동,37.5873437431285,127.029882303115
명동우동집,일식,일식 면 요리,김밥 및 기타 간이 음식점업,보문동,37.5842859737441,127.019675291242
상상김밥,기타 간이,김밥/만두/분식,한식 일반 음식점업,용신동,37.5740879119573,127.024235413739
포인비에트제기역점,동남아시아,베트남식 전문,기타 외국식 음식점업,용신동,37.5774345287323,127.033452550738
드리즐,기타 간이,피자,"피자, 햄버거, 샌드위치 및 유사 음식점업",동선동,37.591721271272,127.018796450557
금뚜껑,한식,백반/한정식,한식 일반 음식점업,동선동,37.5902591088918,127.018498596835
도로시파스타연정,서양식,파스타/스테이크,서양식 음식점업,안암동,37.5876587019635,127.029832923991
하다디저트카페,비알코올 ,카페,커피 전문점,안암동,37.5862915095586,127.023566614673
폴즈,비알코올 ,카페,커피 전문점,종암동,37.6007018295088,127.035948844589
고부장,한식,백반/한정식,한식 일반 음식점업,동선동,37.5919743821744,127.018895038671
루나,주점,요리 주점,기타 주점업,동선동,37.5908871589028,127.019260333935
뚱이네,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5818815950071,127.044015061019
샘분식,기타 간이,김밥/만두/분식,김밥 및 기타 간이 음식점업,보문동,37.5810383650762,127.021382183962
푸에블로,비알코올 ,카페,커피 전문점,보문동,37.5823039098503,127.021875108623
언소일,한식,백반/한정식,한식 일반 음식점업,동선동,37.592157271849,127.018133963052
투미프롬미,비알코올 ,카페,커피 전문점,안암동,37.5881721420798,127.01999797927
소바의온도,일식,일식 면 요리,김밥 및 기타 간이 음식점업,삼선동,37.5903299739818,127.016187728487
싱싱주스고려대점,비알코올 ,카페,커피 전문점,안암동,37.5886922037146,127.03169912519
한성돼,한식,백반/한정식,한식 일반 음식점업,삼선동,37.5888951926234,127.009469427838
파운드커피고대하나,비알코올 ,카페,커피 전문점,안암동,37.5886922037146,127.03169912519
슈가팝핑SUGARPOPPING,비알코올 ,카페,커피 전문점,청량리동,37.5866134782243,127.045301946277
바론,한식,백반/한정식,한식 일반 음식점업,동선동,37.5915158681173,127.016851521788
와라와라양꼬치&훠궈,중식,중국집,중식 음식점업,동선동,37.5923843909116,127.018357449814
파운드커피고대중앙,비알코올 ,카페,커피 전문점,안암동,37.5886922037146,127.03169912519
등촌샤브칼국수,한식,국수/칼국수,한식 일반 음식점업,종암동,37.6014231147761,127.032700609857
예술치킨,기타 간이,치킨,치킨 전문점,종암동,37.5981751574201,127.033286232334
가마치통닭고대점,기타 간이,치킨,치킨 전문점,용신동,37.5822291418916,127.029190101325
스낵식당,기타 간이,김밥/만두/분식,김밥 및 기타 간이 음식점업,청량리동,37.5814339614105,127.044371763777
비푸드,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5851229576932,127.050416090263
시그널,주점,생맥주 전문,생맥주 전문점,안암동,37.5840762853453,127.030287020395
백지,주점,요리 주점,기타 주점업,동선동,37.5943738053048,127.019214576227
플러스82,비알코올 ,카페,커피 전문점,동선동,37.5916598301719,127.016826981095
육회연구소,한식,소고기 구이/찜,한식 일반 음식점업,동선동,37.5920162888037,127.017433759553
아쌩,주점,생맥주 전문,생맥주 전문점,동선동,37.5893356559309,127.019054231353
루틴,비알코올 ,카페,커피 전문점,동선동,37.5917051540738,127.020110180546
옥돌초밥,일식,일식 회/초밥,일식 음식점업,종암동,37.5998546952756,127.034827307271
명동김밥,기타 간이,김밥/만두/분식,김밥 및 기타 간이 음식점업,종암동,37.5989667668234,127.034227252061
리파인,한식,백반/한정식,한식 일반 음식점업,안암동,37.5888048524298,127.019151781794
스쿨푸드딜리버리왕십리뉴타운,한식,백반/한정식,한식 일반 음식점업,용신동,37.5703931121106,127.029638079799
닭발의꿈,한식,닭/오리고기 구이/찜,한식 일반 음식점업,청량리동,37.5866218139747,127.051925612966
오거리술집,한식,백반/한정식,한식 일반 음식점업,안암동,37.583446629885,127.02932147952
1포차,주점,일반 유흥 주점,한식 일반 음식점업,동선동,37.5915394493634,127.017519292602
조마루감자탕,한식,국/탕/찌개류,한식 일반 음식점업,삼선동,37.5884166276609,127.016892289482
은행골,일식,일식 회/초밥,일식 음식점업,삼선동,37.5914766232795,127.01646704255
미친피자동대문,기타 간이,피자,"피자, 햄버거, 샌드위치 및 유사 음식점업",용신동,37.5769107983704,127.023462700226
탄,한식,백반/한정식,한식 일반 음식점업,안암동,37.5874861262858,127.029665321878
와락포차,주점,생맥주 전문,생맥주 전문점,보문동,37.5851498218977,127.01845246145
포포스,서양식,경양식,서양식 음식점업,동선동,37.5898869244929,127.019250812935
마더락,한식,백반/한정식,한식 일반 음식점업,삼선동,37.5889807110965,127.01430322182
레프트커피고대점,비알코올 ,카페,커피 전문점,안암동,37.5844036808732,127.02955814388
역전우동0410제기동역점,일식,일식 면 요리,한식 면 요리 전문점,용신동,37.5777417925624,127.032463623153
난바스낵,주점,요리 주점,기타 주점업,동선동,37.5901075490593,127.018693081437
마이너즈로타리클럽,서양식,경양식,서양식 음식점업,용신동,37.5737349215445,127.025134356146
레드제플린,주점,요리 주점,기타 주점업,삼선동,37.5913492648508,127.016321514701
노가리슈퍼,주점,생맥주 전문,생맥주 전문점,청량리동,37.5804961478035,127.044281854934
뽕카츠,일식,일식 회/초밥,일식 음식점업,보문동,37.5789530518054,127.021998196478
카페Cafe유목민,비알코올 ,카페,커피 전문점,동선동,37.5923929324677,127.012899393634
커피나인청량리해링턴플레이스,비알코올 ,카페,커피 전문점,용신동,37.5784427494079,127.042179670206
팔각도,한식,돼지고기 구이/찜,한식 육류 요리 전문점,동선동,37.591590489441,127.017156272335
명가양꼬치,중식,중국집,한식 일반 음식점업,청량리동,37.58354191055,127.044310851638
파파타코야끼,서양식,기타 서양식 음식점,김밥 및 기타 간이 음식점업,삼선동,37.5887125095923,127.008101769314
"덕천칼국수,냉면",한식,백반/한정식,한식 일반 음식점업,보문동,37.5806932823415,127.022145259333
오늘도빙수,비알코올 ,카페,커피 전문점,동선동,37.5909423601084,127.020482528016
빈틈없는토핑오르새피자,기타 간이,피자,"피자, 햄버거, 샌드위치 및 유사 음식점업",종암동,37.5980269274976,127.031691409215
다복향마라탕한성대점,중식,마라탕/훠궈,중식 음식점업,삼선동,37.5878077913922,127.008736531302
백소정,일식,일식 회/초밥,일식 음식점업,동선동,37.5912128836664,127.018338867463
부리또인,서양식,기타 서양식 음식점,김밥 및 기타 간이 음식점업,동선동,37.5948773680155,127.015844764666
늑대식당미각,한식,백반/한정식,한식 일반 음식점업,안암동,37.5841943222006,127.029300448684
랠리쉬커피,비알코올 ,카페,커피 전문점,동선동,37.5944782677667,127.01660871891
왕가탕후루고대점,기타 간이,그 외 기타 간이 음식점,김밥 및 기타 간이 음식점업,안암동,37.5842325010814,127.029560366075
정민식당,중식,중국집,중식 음식점업,동선동,37.5948773680155,127.015844764666
우사기의비망록,비알코올 ,카페,커피 전문점,보문동,37.5803143150142,127.019908517296
초청춘,비알코올 ,카페,커피 전문점,삼선동,37.5870020903644,127.01043430047
시루앤도마,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5880236430842,127.049212981348
세영이지,기타 간이,빵/도넛,제과점업,안암동,37.5886922037146,127.03169912519
잔치집,기타 간이,김밥/만두/분식,김밥 및 기타 간이 음식점업,보문동,37.5881490202518,127.018299848154
명동찌개마을,한식,국/탕/찌개류,한식 일반 음식점업,청량리동,37.580474186565,127.043795300242
돈기부여,일식,일식 카레/돈가스/덮밥,김밥 및 기타 간이 음식점업,용신동,37.5771556390715,127.035709083133
샐러드박스,기타 간이,토스트/샌드위치/샐러드,김밥 및 기타 간이 음식점업,안암동,37.5861358021534,127.028720429915
커피킹덤동소문점,비알코올 ,카페,커피 전문점,동선동,37.5943445415474,127.016780336189
"정성들인,밥",한식,백반/한정식,한식 일반 음식점업,청량리동,37.5862261170187,127.049779331812
요거트아이스크림의정석,기타 간이,아이스크림/빙수,김밥 및 기타 간이 음식점업,동선동,37.5964518180464,127.022063636573
싸리분별,기타 간이,그 외 기타 간이 음식점,간이 음식 포장 판매 전문점,보문동,37.5875770295619,127.018862178233
강브로컴퍼니,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5856446898741,127.050307559749
달밤엔타코야끼,서양식,기타 서양식 음식점,김밥 및 기타 간이 음식점업,동선동,37.5931082515019,127.018721621797
돼지게티,서양식,파스타/스테이크,서양식 음식점업,종암동,37.5950247229102,127.033678032779
연미카세,한식,백반/한정식,한식 일반 음식점업,삼선동,37.5914542633422,127.015946460712
고내,한식,백반/한정식,한식 일반 음식점업,삼선동,37.5911025185498,127.015905798801
량왕이자,중식,중국집,중식 음식점업,안암동,37.586093661023,127.03017026935
추억의옛날떡볶이,기타 간이,김밥/만두/분식,한식 일반 음식점업,동선동,37.5930050049421,127.018224737765
매머드익스프레스,비알코올 ,카페,커피 전문점,동선동,37.5914623695386,127.020169980807
아피네,서양식,경양식,서양식 음식점업,동선동,37.5903198703823,127.021475807027
스누즈,비알코올 ,카페,커피 전문점,삼선동,37.586059139203,127.010809106014
광주식당,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5809305287267,127.044514060519
한신,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5864131670162,127.047274646724
블랙디쉬,동남아시아,베트남식 전문,기타 외국식 음식점업,용신동,37.5784427494079,127.042179670206
몽란,주점,요리 주점,기타 주점업,동선동,37.5944683913543,127.018669789868
아레밀,비알코올 ,카페,커피 전문점,동선동,37.5925586445663,127.017641776486
바게트빌리지,기타 간이,빵/도넛,제과점업,동선동,37.59474222687,127.015846544494
만남의광장,주점,요리 주점,기타 주점업,삼선동,37.5906113203314,127.014270393217
박가네생삼겹살,한식,백반/한정식,한식 일반 음식점업,용신동,37.5775094195692,127.025028541297
이쩜오,기타 간이,피자,"피자, 햄버거, 샌드위치 및 유사 음식점업",동선동,37.5913830267744,127.018212075385
매머드익스프레스청량리삼성화재점,비알코올 ,카페,커피 전문점,용신동,37.5784427494079,127.042179670206
개미굴포차,한식,백반/한정식,한식 일반 음식점업,안암동,37.58348490176,127.029592715321
스페이스코르보문점,비알코올 ,카페,커피 전문점,보문동,37.58436772797,127.020840418416
호남포차,한식,백반/한정식,한식 일반 음식점업,청량리동,37.5834902607234,127.043496312753
도리를깨우친곱도리탕,한식,국/탕/찌개류,한식 일반 음식점업,동선동,37.5930484795826,127.019118733962
잔상,비알코올 ,카페,커피 전문점,삼선동,37.5890863948607,127.011856053171
버터플로우,비알코올 ,카페,커피 전문점,동선동,37.591907644912,127.018454299685
카페무우,기타 간이,빵/도넛,제과점업,안암동,37.588163974808,127.023360987551
막걸리집,한식,백반/한정식,한식 일반 음식점업,안암동,37.5855230877367,127.029815351823
비어하우스,주점,생맥주 전문,생맥주 전문점,용신동,37.5752599514908,127.025408819978
